Tenant,Sale Location,,,,,,,,,,,,,,,,,,,Location Segment,Market,,,,,,,,,,,,,,,,,,,
GWMC,FR7977459,,,,,,,,,,,,,,,,,,,FR7977459,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977460,,,,,,,,,,,,,,,,,,,FR7977460,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977461,,,,,,,,,,,,,,,,,,,FR7977461,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977462,,,,,,,,,,,,,,,,,,,FR7977462,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977463,,,,,,,,,,,,,,,,,,,FR7977463,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400651,,,,,,,,,,,,,,,,,,,WR1400651,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400652,,,,,,,,,,,,,,,,,,,WR1400652,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400653,,,,,,,,,,,,,,,,,,,WR1400653,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400654,,,,,,,,,,,,,,,,,,,WR1400654,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR839701,,,,,,,,,,,,,,,,,,,FR839701,Calgary,,,,,,,,,,,,,,,,,,,
Shaw,SH697202,,,,,,,,,,,,,,,,,,,SH697202,Calgary,,,,,,,,,,,,,,,,,,,
Shaw,SH697203,,,,,,,,,,,,,,,,,,,SH697203,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR763423,,,,,,,,,,,,,,,,,,,FR763423,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR763424,,,,,,,,,,,,,,,,,,,FR763424,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977464,,,,,,,,,,,,,,,,,,,FR7977464,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977465,,,,,,,,,,,,,,,,,,,FR7977465,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977466,,,,,,,,,,,,,,,,,,,FR7977466,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977467,,,,,,,,,,,,,,,,,,,FR7977467,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977468,,,,,,,,,,,,,,,,,,,FR7977468,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR8238158,,,,,,,,,,,,,,,,,,,FR8238158,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR8238159,,,,,,,,,,,,,,,,,,,FR8238159,Edmonton,,,,,,,,,,,,,,,,,,,
Shaw,SN8238160,,,,,,,,,,,,,,,,,,,SN8238160,Edmonton,,,,,,,,,,,,,,,,,,,
Shaw,SN8238161,,,,,,,,,,,,,,,,,,,SN8238161,Edmonton,,,,,,,,,,,,,,,,,,,
Shaw,SWRC2016,,,,,,,,,,,,,,,,,,,SWRC2016,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WD779405,,,,,,,,,,,,,,,,,,,WD779405,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977469,,,,,,,,,,,,,,,,,,,FR7977469,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977470,,,,,,,,,,,,,,,,,,,FR7977470,London,,,,,,,,,,,,,,,,,,,
GWMC,FR7977471,,,,,,,,,,,,,,,,,,,FR7977471,London,,,,,,,,,,,,,,,,,,,
GWMC,FR7977472,,,,,,,,,,,,,,,,,,,FR7977472,London,,,,,,,,,,,,,,,,,,,
GWMC,FR7977473,,,,,,,,,,,,,,,,,,,FR7977473,London,,,,,,,,,,,,,,,,,,,
GWMC,FR7977474,,,,,,,,,,,,,,,,,,,FR7977474,London,,,,,,,,,,,,,,,,,,,
GWMC,FR7977475,,,,,,,,,,,,,,,,,,,FR7977475,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977476,,,,,,,,,,,,,,,,,,,FR7977476,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977477,,,,,,,,,,,,,,,,,,,FR7977477,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977478,,,,,,,,,,,,,,,,,,,FR7977478,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977479,,,,,,,,,,,,,,,,,,,FR7977479,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR8159007,,,,,,,,,,,,,,,,,,,FR8159007,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR8159008,,,,,,,,,,,,,,,,,,,FR8159008,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR8159009,,,,,,,,,,,,,,,,,,,FR8159009,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WD779406,,,,,,,,,,,,,,,,,,,WD779406,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977480,,,,,,,,,,,,,,,,,,,FR7977480,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977482,,,,,,,,,,,,,,,,,,,FR7977482,Kamloops,,,,,,,,,,,,,,,,,,,
GWMC,FR7977483,,,,,,,,,,,,,,,,,,,FR7977483,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977484,,,,,,,,,,,,,,,,,,,FR7977484,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400655,,,,,,,,,,,,,,,,,,,WR1400655,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR3451230,,,,,,,,,,,,,,,,,,,FR3451230,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,FR3451231,,,,,,,,,,,,,,,,,,,FR3451231,Surrey,,,,,,,,,,,,,,,,,,,
GWMC,FR3451232,,,,,,,,,,,,,,,,,,,FR3451232,Surrey,,,,,,,,,,,,,,,,,,,
GWMC,FR3451233,,,,,,,,,,,,,,,,,,,FR3451233,Surrey,,,,,,,,,,,,,,,,,,,
Shaw,SN3451226,,,,,,,,,,,,,,,,,,,SN3451226,Victoria,,,,,,,,,,,,,,,,,,,
Shaw,SN3451227,,,,,,,,,,,,,,,,,,,SN3451227,Surrey,,,,,,,,,,,,,,,,,,,
Shaw,SN3451228,,,,,,,,,,,,,,,,,,,SN3451228,Surrey,,,,,,,,,,,,,,,,,,,
Shaw,SN3451229,,,,,,,,,,,,,,,,,,,SN3451229,Surrey,,,,,,,,,,,,,,,,,,,
GWMC,FR7977488,,,,,,,,,,,,,,,,,,,FR7977488,Abbotsford,,,,,,,,,,,,,,,,,,,
GWMC,FR7977489,,,,,,,,,,,,,,,,,,,FR7977489,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977490,,,,,,,,,,,,,,,,,,,FR7977490,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400660,,,,,,,,,,,,,,,,,,,WR1400660,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WR1400661,,,,,,,,,,,,,,,,,,,WR1400661,Abbotsford,,,,,,,,,,,,,,,,,,,
GWMC,WR1400662,,,,,,,,,,,,,,,,,,,WR1400662,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400663,,,,,,,,,,,,,,,,,,,WR1400663,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977491,,,,,,,,,,,,,,,,,,,FR7977491,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977492,,,,,,,,,,,,,,,,,,,FR7977492,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977493,,,,,,,,,,,,,,,,,,,FR7977493,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400664,,,,,,,,,,,,,,,,,,,WR1400664,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400665,,,,,,,,,,,,,,,,,,,WR1400665,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400666,,,,,,,,,,,,,,,,,,,WR1400666,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,WR1400667,,,,,,,,,,,,,,,,,,,WR1400667,Surrey,,,,,,,,,,,,,,,,,,,
GWMC,FR7977494,,,,,,,,,,,,,,,,,,,FR7977494,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977495,,,,,,,,,,,,,,,,,,,FR7977495,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977496,,,,,,,,,,,,,,,,,,,FR7977496,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977497,,,,,,,,,,,,,,,,,,,FR7977497,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977498,,,,,,,,,,,,,,,,,,,FR7977498,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977499,,,,,,,,,,,,,,,,,,,FR7977499,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977500,,,,,,,,,,,,,,,,,,,FR7977500,London,,,,,,,,,,,,,,,,,,,
GWMC,FR7977501,,,,,,,,,,,,,,,,,,,FR7977501,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7152178,,,,,,,,,,,,,,,,,,,FR7152178,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7152179,,,,,,,,,,,,,,,,,,,FR7152179,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7152180,,,,,,,,,,,,,,,,,,,FR7152180,Brantford,,,,,,,,,,,,,,,,,,,
GWMC,FR7152181,,,,,,,,,,,,,,,,,,,FR7152181,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR763425,,,,,,,,,,,,,,,,,,,FR763425,Burlington,,,,,,,,,,,,,,,,,,,
GWMC,FR7977502,,,,,,,,,,,,,,,,,,,FR7977502,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977503,,,,,,,,,,,,,,,,,,,FR7977503,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977504,,,,,,,,,,,,,,,,,,,FR7977504,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977505,,,,,,,,,,,,,,,,,,,FR7977505,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977506,,,,,,,,,,,,,,,,,,,FR7977506,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR7977507,,,,,,,,,,,,,,,,,,,FR7977507,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400668,,,,,,,,,,,,,,,,,,,WR1400668,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400669,,,,,,,,,,,,,,,,,,,WR1400669,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400670,,,,,,,,,,,,,,,,,,,WR1400670,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400671,,,,,,,,,,,,,,,,,,,WR1400671,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977508,,,,,,,,,,,,,,,,,,,FR7977508,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977509,,,,,,,,,,,,,,,,,,,FR7977509,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977510,,,,,,,,,,,,,,,,,,,FR7977510,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977511,,,,,,,,,,,,,,,,,,,FR7977511,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR7977512,,,,,,,,,,,,,,,,,,,FR7977512,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR7977513,,,,,,,,,,,,,,,,,,,FR7977513,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR7977514,,,,,,,,,,,,,,,,,,,FR7977514,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977515,,,,,,,,,,,,,,,,,,,FR7977515,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977516,,,,,,,,,,,,,,,,,,,FR7977516,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977517,,,,,,,,,,,,,,,,,,,FR7977517,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977518,,,,,,,,,,,,,,,,,,,FR7977518,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977519,,,,,,,,,,,,,,,,,,,FR7977519,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR763426,,,,,,,,,,,,,,,,,,,FR763426,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400672,,,,,,,,,,,,,,,,,,,WR1400672,Vancouver,,,,,,,,,,,,,,,,,,,
Shaw,SWRC2026,,,,,,,,,,,,,,,,,,,SWRC2026,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WCABEV01,,,,,,,,,,,,,,,,,,,WCABEV01,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,WCABEV02,,,,,,,,,,,,,,,,,,,WCABEV02,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,WCBCEV01,,,,,,,,,,,,,,,,,,,WCBCEV01,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,WCBCEV02,,,,,,,,,,,,,,,,,,,WCBCEV02,Victoria,,,,,,,,,,,,,,,,,,,
GWMC,WCONEV01,,,,,,,,,,,,,,,,,,,WCONEV01,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WCONEV02,,,,,,,,,,,,,,,,,,,WCONEV02,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977520,,,,,,,,,,,,,,,,,,,FR7977520,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,FR7977521,,,,,,,,,,,,,,,,,,,FR7977521,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977522,,,,,,,,,,,,,,,,,,,FR7977522,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977523,,,,,,,,,,,,,,,,,,,FR7977523,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977524,,,,,,,,,,,,,,,,,,,FR7977524,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977525,,,,,,,,,,,,,,,,,,,FR7977525,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400673,,,,,,,,,,,,,,,,,,,WR1400673,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400674,,,,,,,,,,,,,,,,,,,WR1400674,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400675,,,,,,,,,,,,,,,,,,,WR1400675,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400676,,,,,,,,,,,,,,,,,,,WR1400676,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400677,,,,,,,,,,,,,,,,,,,WR1400677,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,WR1400678,,,,,,,,,,,,,,,,,,,WR1400678,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977526,,,,,,,,,,,,,,,,,,,FR7977526,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977527,,,,,,,,,,,,,,,,,,,FR7977527,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977528,,,,,,,,,,,,,,,,,,,FR7977528,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977529,,,,,,,,,,,,,,,,,,,FR7977529,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977530,,,,,,,,,,,,,,,,,,,FR7977530,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977531,,,,,,,,,,,,,,,,,,,FR7977531,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977532,,,,,,,,,,,,,,,,,,,FR7977532,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977533,,,,,,,,,,,,,,,,,,,FR7977533,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977534,,,,,,,,,,,,,,,,,,,FR7977534,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977535,,,,,,,,,,,,,,,,,,,FR7977535,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400679,,,,,,,,,,,,,,,,,,,WR1400679,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400680,,,,,,,,,,,,,,,,,,,WR1400680,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WR1400681,,,,,,,,,,,,,,,,,,,WR1400681,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,WR1400682,,,,,,,,,,,,,,,,,,,WR1400682,Kelowna,,,,,,,,,,,,,,,,,,,
GWMC,WR1400683,,,,,,,,,,,,,,,,,,,WR1400683,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400684,,,,,,,,,,,,,,,,,,,WR1400684,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400685,,,,,,,,,,,,,,,,,,,WR1400685,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400686,,,,,,,,,,,,,,,,,,,WR1400686,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400687,,,,,,,,,,,,,,,,,,,WR1400687,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977536,,,,,,,,,,,,,,,,,,,FR7977536,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977537,,,,,,,,,,,,,,,,,,,FR7977537,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400688,,,,,,,,,,,,,,,,,,,WR1400688,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400689,,,,,,,,,,,,,,,,,,,WR1400689,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763427,,,,,,,,,,,,,,,,,,,FR763427,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763428,,,,,,,,,,,,,,,,,,,FR763428,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR763429,,,,,,,,,,,,,,,,,,,FR763429,London,,,,,,,,,,,,,,,,,,,
GWMC,FR763430,,,,,,,,,,,,,,,,,,,FR763430,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763431,,,,,,,,,,,,,,,,,,,FR763431,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR763432,,,,,,,,,,,,,,,,,,,FR763432,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977538,,,,,,,,,,,,,,,,,,,FR7977538,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977539,,,,,,,,,,,,,,,,,,,FR7977539,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977540,,,,,,,,,,,,,,,,,,,FR7977540,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977541,,,,,,,,,,,,,,,,,,,FR7977541,Ottawa,,,,,,,,,,,,,,,,,,,
GWMC,FR3451234,,,,,,,,,,,,,,,,,,,FR3451234,Edmonton,,,,,,,,,,,,,,,,,,,
Shaw,SN7152182,,,,,,,,,,,,,,,,,,,SN7152182,Calgary,,,,,,,,,,,,,,,,,,,
Shaw,SN3451235,,,,,,,,,,,,,,,,,,,SN3451235,Edmonton,,,,,,,,,,,,,,,,,,,
GWMC,FR7977542,,,,,,,,,,,,,,,,,,,FR7977542,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977543,,,,,,,,,,,,,,,,,,,FR7977543,Kitchener,,,,,,,,,,,,,,,,,,,
GWMC,FR7977544,,,,,,,,,,,,,,,,,,,FR7977544,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977545,,,,,,,,,,,,,,,,,,,FR7977545,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977546,,,,,,,,,,,,,,,,,,,FR7977546,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977547,,,,,,,,,,,,,,,,,,,FR7977547,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400690,,,,,,,,,,,,,,,,,,,WR1400690,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400691,,,,,,,,,,,,,,,,,,,WR1400691,Kelowna,,,,,,,,,,,,,,,,,,,
GWMC,WR1400692,,,,,,,,,,,,,,,,,,,WR1400692,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400693,,,,,,,,,,,,,,,,,,,WR1400693,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400694,,,,,,,,,,,,,,,,,,,WR1400694,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400695,,,,,,,,,,,,,,,,,,,WR1400695,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400696,,,,,,,,,,,,,,,,,,,WR1400696,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400697,,,,,,,,,,,,,,,,,,,WR1400697,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400698,,,,,,,,,,,,,,,,,,,WR1400698,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400699,,,,,,,,,,,,,,,,,,,WR1400699,Peterborough,,,,,,,,,,,,,,,,,,,
GWMC,FR7977548,,,,,,,,,,,,,,,,,,,FR7977548,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977549,,,,,,,,,,,,,,,,,,,FR7977549,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400700,,,,,,,,,,,,,,,,,,,WR1400700,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400701,,,,,,,,,,,,,,,,,,,WR1400701,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400702,,,,,,,,,,,,,,,,,,,WR1400702,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400703,,,,,,,,,,,,,,,,,,,WR1400703,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977550,,,,,,,,,,,,,,,,,,,FR7977550,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400704,,,,,,,,,,,,,,,,,,,WR1400704,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400705,,,,,,,,,,,,,,,,,,,WR1400705,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400706,,,,,,,,,,,,,,,,,,,WR1400706,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400707,,,,,,,,,,,,,,,,,,,WR1400707,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400708,,,,,,,,,,,,,,,,,,,WR1400708,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977551,,,,,,,,,,,,,,,,,,,FR7977551,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977552,,,,,,,,,,,,,,,,,,,FR7977552,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977553,,,,,,,,,,,,,,,,,,,FR7977553,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977554,,,,,,,,,,,,,,,,,,,FR7977554,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400709,,,,,,,,,,,,,,,,,,,WR1400709,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400710,,,,,,,,,,,,,,,,,,,WR1400710,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400711,,,,,,,,,,,,,,,,,,,WR1400711,Red Deer,,,,,,,,,,,,,,,,,,,
GWMC,WR1400712,,,,,,,,,,,,,,,,,,,WR1400712,Calgary,,,,,,,,,,,,,,,,,,,
GWMC,FR7977555,,,,,,,,,,,,,,,,,,,FR7977555,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977556,,,,,,,,,,,,,,,,,,,FR7977556,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977557,,,,,,,,,,,,,,,,,,,FR7977557,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977558,,,,,,,,,,,,,,,,,,,FR7977558,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977559,,,,,,,,,,,,,,,,,,,FR7977559,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977560,,,,,,,,,,,,,,,,,,,FR7977560,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977561,,,,,,,,,,,,,,,,,,,FR7977561,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977562,,,,,,,,,,,,,,,,,,,FR7977562,Windsor,,,,,,,,,,,,,,,,,,,
GWMC,FR7977563,,,,,,,,,,,,,,,,,,,FR7977563,London,,,,,,,,,,,,,,,,,,,
GWMC,WR1400713,,,,,,,,,,,,,,,,,,,WR1400713,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400714,,,,,,,,,,,,,,,,,,,WR1400714,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400715,,,,,,,,,,,,,,,,,,,WR1400715,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400716,,,,,,,,,,,,,,,,,,,WR1400716,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400717,,,,,,,,,,,,,,,,,,,WR1400717,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400718,,,,,,,,,,,,,,,,,,,WR1400718,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400719,,,,,,,,,,,,,,,,,,,WR1400719,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400720,,,,,,,,,,,,,,,,,,,WR1400720,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400721,,,,,,,,,,,,,,,,,,,WR1400721,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400722,,,,,,,,,,,,,,,,,,,WR1400722,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400723,,,,,,,,,,,,,,,,,,,WR1400723,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977564,,,,,,,,,,,,,,,,,,,FR7977564,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977565,,,,,,,,,,,,,,,,,,,FR7977565,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977566,,,,,,,,,,,,,,,,,,,FR7977566,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977567,,,,,,,,,,,,,,,,,,,FR7977567,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,FR7977568,,,,,,,,,,,,,,,,,,,FR7977568,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400724,,,,,,,,,,,,,,,,,,,WR1400724,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400725,,,,,,,,,,,,,,,,,,,WR1400725,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400726,,,,,,,,,,,,,,,,,,,WR1400726,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400727,,,,,,,,,,,,,,,,,,,WR1400727,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400728,,,,,,,,,,,,,,,,,,,WR1400728,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400729,,,,,,,,,,,,,,,,,,,WR1400729,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,FR7977569,,,,,,,,,,,,,,,,,,,FR7977569,London,,,,,,,,,,,,,,,,,,,
GWMC,FR7977570,,,,,,,,,,,,,,,,,,,FR7977570,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400730,,,,,,,,,,,,,,,,,,,WR1400730,Vancouver,,,,,,,,,,,,,,,,,,,
GWMC,WR1400731,,,,,,,,,,,,,,,,,,,WR1400731,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400732,,,,,,,,,,,,,,,,,,,WR1400732,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400733,,,,,,,,,,,,,,,,,,,WR1400733,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400734,,,,,,,,,,,,,,,,,,,WR1400734,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400735,,,,,,,,,,,,,,,,,,,WR1400735,Toronto,,,,,,,,,,,,,,,,,,,
GWMC,WR1400736,,,,,,,,,,,,,,,,,,,WR1400736,Toronto,,,,,,,,,,,,,,,,,,,
